,id,nome_carro,marca,modelo,preco_novo,custo_minimo,custo_maximo,idade_veiculo,km_dirigidos,tipo_vendedor,tipo_combustivel,tipo_transmissao,milhagem,motor,poder_maximo,assentos,preco_venda,ipva,km_por_ano,fabricacao
2037,4160,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.27-13.14 Lakh*,927000.0,1314000.0,7,50250,distribuidora,Petrol,Automatic,16.5,1499,110,5,621000,24840,7178.571428571428,2017
2038,4161,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.9.95-13.51 Lakh*,995000.0,1351000.0,3,23150,distribuidora,Petrol,Manual,20.73,1373,91.1,5,775000,31000,7716.666666666667,2021
2039,4162,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.51-9.43 Lakh*,651000.0,943000.0,6,19000,distribuidora,Petrol,Manual,18.6,1197,85.8,5,511000,20440,3166.6666666666665,2018
2040,4166,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.38-13.24 Lakh*,838000.0,1324000.0,6,45235,distribuidora,Petrol,Manual,18.6,1197,81.83,5,630000,25200,7539.166666666667,2018
2041,4170,Maruti Eeco,Maruti,Eeco,New Car (On-Road Price) : Rs.5.85 Lakh*,585000.0,585000.0,6,62000,distribuidora,CNG,Manual,15.1,1196,73,5,295000,11800,10333.333333333334,2018
2042,4171,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,5,75000,distribuidora,Diesel,Automatic,19.08,1582,126.2,5,650000,26000,15000.0,2019
2043,4172,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.13-8.90 Lakh*,613000.0,890000.0,2,10000,particular,Petrol,Manual,21.21,1197,81.8,5,600000,24000,5000.0,2022
2044,4175,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.88-17.63 Lakh*,1488000.0,1763000.0,6,78000,distribuidora,Diesel,Manual,26,1498,98.6,5,651000,26040,13000.0,2018
2045,4179,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,1290000.0,1699000.0,5,32302,distribuidora,Petrol,Automatic,18,1497,117.3,5,875000,35000,6460.4,2019
2046,4182,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,10,54688,distribuidora,Petrol,Manual,16.1,1197,85,5,300000,12000,5468.8,2014
2047,4185,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.51-9.43 Lakh*,651000.0,943000.0,15,82000,distribuidora,Petrol,Manual,16.1,1298,88.2,5,205000,8200,5466.666666666667,2009
2048,4187,Toyota Yaris,Toyota,Yaris,New Car (On-Road Price) : Rs.10.98-17.40 Lakh*,1098000.0,1740000.0,3,12617,distribuidora,Petrol,Manual,17.1,1496,105.5,5,900000,36000,4205.666666666667,2021
2049,4188,BMW 5,BMW,5,New Car (On-Road Price) : Rs.76.04-85.24 Lakh*,7604000.0,8524000.0,6,68000,distribuidora,Diesel,Automatic,18.12,1995,190,5,2550000,102000,11333.333333333334,2018
2050,4190,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.49-18.69 Lakh*,1449000.0,1869000.0,9,68000,distribuidora,Diesel,Manual,12.05,2179,120,8,450000,18000,7555.555555555556,2015
2051,4192,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.49-18.69 Lakh*,1449000.0,1869000.0,13,97000,distribuidora,Diesel,Manual,12.05,2179,120,8,355000,14200,7461.538461538462,2011
2052,4194,Honda Civic,Honda,Civic,New Car (On-Road Price) : Rs.21.22-25.25 Lakh*,2122000.0,2525000.0,14,71000,distribuidora,Petrol,Automatic,12.9,1799,130,5,225000,9000,5071.428571428572,2010
2053,4196,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.91-13.24 Lakh*,791000.0,1324000.0,8,39000,distribuidora,Petrol,Manual,17,1197,80,5,395000,15800,4875.0,2016
2054,4199,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.75-23.37 Lakh*,1675000.0,2337000.0,9,48000,distribuidora,Diesel,Manual,15.1,2179,140,7,695000,27800,5333.333333333333,2015
2055,4200,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,1290000.0,1699000.0,6,53000,distribuidora,Petrol,Manual,17.4,1497,117.3,5,610000,24400,8833.333333333334,2018
2056,4204,BMW 7,BMW,7,New Car (On-Road Price) : Rs.1.67 Cr*,16700000.0,16700000.0,5,22000,distribuidora,Diesel,Automatic,16.77,2993,261.49,5,6100000,244000,4400.0,2019
2057,4207,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.25-6.57 Lakh*,525000.0,657000.0,7,76000,particular,Petrol,Manual,23.1,998,67.04,5,325000,13000,10857.142857142857,2017
2058,4208,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.84-18.09 Lakh*,1284000.0,1809000.0,4,45000,particular,Diesel,Manual,22,1582,126.2,5,1050000,42000,11250.0,2020
2059,4210,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.06-7.42 Lakh*,706000.0,742000.0,2,16000,particular,Petrol,Automatic,18.9,1197,81.86,5,575000,23000,8000.0,2022
2060,4213,Skoda Superb,Skoda,Superb,New Car (On-Road Price) : Rs.36.70-39.68 Lakh*,3670000.0,3968000.0,6,34000,distribuidora,Petrol,Automatic,13.7,1798,157.75,5,1160000,46400,5666.666666666667,2018
2061,4217,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.68-12.84 Lakh*,968000.0,1284000.0,5,65000,distribuidora,Diesel,Manual,22.54,1396,88.73,5,675000,27000,13000.0,2019
2062,4218,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,1290000.0,1699000.0,10,45000,distribuidora,Petrol,Manual,17,1497,118,5,365000,14600,4500.0,2014
2063,4219,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.51-7.33 Lakh*,551000.0,733000.0,8,50000,particular,Petrol,Manual,20.51,998,67.04,5,292000,11680,6250.0,2016
2064,4224,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-17.10 Lakh*,1290000.0,1710000.0,13,40000,distribuidora,Petrol,Automatic,16.8,1497,116.4,5,375000,15000,3076.923076923077,2011
2065,4225,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.91-13.24 Lakh*,791000.0,1324000.0,8,27000,distribuidora,Petrol,Manual,18.5,1197,82.85,5,425000,17000,3375.0,2016
2067,4229,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.22-13.62 Lakh*,822000.0,1362000.0,8,40000,distribuidora,Petrol,Manual,17,1197,80,5,395000,15800,5000.0,2016
2068,4231,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.56-5.99 Lakh*,356000.0,599000.0,1,5000,particular,Petrol,Automatic,24.04,999,67,5,400000,16000,5000.0,2023
2069,4232,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.54-4.72 Lakh*,354000.0,472000.0,5,29000,distribuidora,Petrol,Manual,22.74,796,47.3,5,285000,11400,5800.0,2019
2070,4233,Skoda Superb,Skoda,Superb,New Car (On-Road Price) : Rs.36.70-39.68 Lakh*,3670000.0,3968000.0,6,35000,distribuidora,Petrol,Automatic,13.7,1798,157.75,5,1150000,46000,5833.333333333333,2018
2071,4234,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,4,30000,particular,Petrol,Manual,22,1197,81.8,5,520000,20800,7500.0,2020
2072,4235,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,10,138886,distribuidora,Diesel,Manual,16.8,1493,110,5,450000,18000,13888.6,2014
2073,4239,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.41-23.07 Lakh*,1641000.0,2307000.0,6,60000,particular,Diesel,Automatic,16,2179,140,7,1400000,56000,10000.0,2018
2075,4248,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.91-13.24 Lakh*,791000.0,1324000.0,10,35000,distribuidora,Petrol,Manual,17,1197,80,5,375000,15000,3500.0,2014
2076,4249,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.40-9.30 Lakh*,640000.0,930000.0,2,5000,particular,Petrol,Manual,21.21,1197,81.8,5,610000,24400,2500.0,2022
2077,4250,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.65-17.39 Lakh*,1465000.0,1739000.0,6,70000,particular,Diesel,Manual,26,1498,98.6,5,650000,26000,11666.666666666666,2018
2078,4253,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.94-11.48 Lakh*,894000.0,1148000.0,6,19570,distribuidora,Petrol,Manual,18.7,1199,88.7,5,560000,22400,3261.6666666666665,2018
2079,4256,BMW 3,BMW,3,New Car (On-Road Price) : Rs.51.47-59.46 Lakh*,5147000.0,5946000.0,10,63000,distribuidora,Diesel,Automatic,13.2,1995,170,5,995000,39800,6300.0,2014
2080,4257,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.88-17.52 Lakh*,1488000.0,1752000.0,7,74000,distribuidora,Diesel,Manual,26,1498,98.6,5,590000,23600,10571.42857142857,2017
2081,4258,Maruti Ertiga,Maruti,Ertiga,New Car (On-Road Price) : Rs.10.23 Lakh*,1023000.0,1023000.0,7,40000,distribuidora,CNG,Manual,17.5,1373,80.46,7,600000,24000,5714.285714285715,2017
2082,4263,Honda WR-V,Honda,WR-V,New Car (On-Road Price) : Rs.11.74-13.31 Lakh*,1174000.0,1331000.0,3,33000,distribuidora,Diesel,Manual,25.5,1498,98.6,5,890000,35600,11000.0,2021
2083,4265,Maruti Ertiga,Maruti,Ertiga,New Car (On-Road Price) : Rs.10.23 Lakh*,1023000.0,1023000.0,5,50000,particular,CNG,Manual,17.5,1373,80.46,7,700000,28000,10000.0,2019
2084,4269,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,4,10000,distribuidora,Petrol,Manual,21.21,1197,81.8,5,550000,22000,2500.0,2020
2085,4272,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.12.33-20.82 Lakh*,1233000.0,2082000.0,3,62000,distribuidora,Diesel,Manual,22.1,1396,88.7,5,925000,37000,20666.666666666668,2021
2086,4275,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.20.73-30.10 Lakh*,2073000.0,3010000.0,4,45000,distribuidora,Diesel,Manual,13.68,2393,147.51,7,1575000,63000,11250.0,2020
2087,4278,Maruti Eeco,Maruti,Eeco,New Car (On-Road Price) : Rs.4.67-5.14 Lakh*,467000.0,514000.0,7,63000,distribuidora,Petrol,Manual,15.37,1196,73,5,315000,12600,9000.0,2017
2088,4282,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,New Car (On-Road Price) : Rs.52.16-65.17 Lakh*,5216000.0,6517000.0,10,75000,distribuidora,Diesel,Automatic,14.84,2143,170,5,675000,27000,7500.0,2014
2089,4283,Maruti Vitara,Maruti,Vitara,New Car (On-Road Price) : Rs.8.59-13.38 Lakh*,859000.0,1338000.0,1,12000,distribuidora,Petrol,Automatic,18.76,1462,103.26,5,1225000,49000,12000.0,2023
2090,4285,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.26-9.97 Lakh*,926000.0,997000.0,11,60000,particular,Diesel,Manual,20,1399,68,5,250000,10000,5454.545454545455,2013
2091,4288,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.20.73-30.10 Lakh*,2073000.0,3010000.0,3,35000,particular,Diesel,Automatic,11.36,2755,171.5,7,1800000,72000,11666.666666666666,2021
2092,4289,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,7,77000,distribuidora,Diesel,Manual,22.32,1582,126.3,5,485000,19400,11000.0,2017
2093,4290,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.9.76-13.29 Lakh*,976000.0,1329000.0,5,22000,particular,Petrol,Manual,20.73,1373,91.1,5,715000,28600,4400.0,2019
2094,4291,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.40-7.20 Lakh*,540000.0,720000.0,9,65000,distribuidora,Petrol,Manual,18.9,998,67.1,5,265000,10600,7222.222222222223,2015
2095,4295,Toyota Fortuner,Toyota,Fortuner,New Car (On-Road Price) : Rs.39.12-45.22 Lakh*,3912000.0,4522000.0,4,10725,distribuidora,Diesel,Manual,13,2982,168.5,7,2895000,115800,2681.25,2020
2096,4296,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.40-7.19 Lakh*,540000.0,719000.0,9,84000,particular,Petrol,Manual,18.9,998,67.1,5,215000,8600,9333.333333333334,2015
2097,4298,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.38-13.24 Lakh*,838000.0,1324000.0,5,70000,particular,Petrol,Manual,18.6,1197,81.83,5,510000,20400,14000.0,2019
2098,4299,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.25-6.60 Lakh*,525000.0,660000.0,2,20000,particular,Petrol,Automatic,23.1,998,67.04,5,520000,20800,10000.0,2022
2099,4309,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.90-13.23 Lakh*,790000.0,1323000.0,9,79330,distribuidora,Petrol,Manual,17,1197,80,5,375000,15000,8814.444444444445,2015
2100,4311,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.9.00-10.53 Lakh*,900000.0,1053000.0,1,12000,particular,Diesel,Manual,21,1498,74.96,7,800000,32000,12000.0,2023
2101,4313,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.90-13.23 Lakh*,790000.0,1323000.0,6,35000,particular,Petrol,Manual,18.6,1197,81.83,5,550000,22000,5833.333333333333,2018
2102,4320,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.47-15.96 Lakh*,1047000.0,1596000.0,8,120000,particular,Petrol,Manual,15.04,1598,103.6,5,400000,16000,15000.0,2016
2103,4323,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.35-10.36 Lakh*,735000.0,1036000.0,3,12000,distribuidora,Petrol,Manual,17.8,1198,86.7,5,645000,25800,4000.0,2021
2104,4325,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.8.99-10.55 Lakh*,899000.0,1055000.0,9,100000,particular,Diesel,Manual,15.96,2523,62.1,7,400000,16000,11111.111111111111,2015
2105,4326,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.8.99-10.55 Lakh*,899000.0,1055000.0,5,62257,distribuidora,Diesel,Manual,21,1498,74.96,7,680000,27200,12451.4,2019
2106,4329,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.79-19.28 Lakh*,1479000.0,1928000.0,4,68462,distribuidora,Diesel,Manual,15.4,2179,120,7,900000,36000,17115.5,2020
2107,4330,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.92-10.32 Lakh*,692000.0,1032000.0,9,70000,particular,Petrol,Manual,17.5,1298,85.8,5,370000,14800,7777.777777777777,2015
2108,4332,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.88-11.45 Lakh*,888000.0,1145000.0,4,10000,particular,Petrol,Manual,18.7,1199,88.7,5,650000,26000,2500.0,2020
2109,4336,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.92-10.31 Lakh*,692000.0,1031000.0,7,55000,distribuidora,Petrol,Manual,20.85,1197,83.14,5,500000,20000,7857.142857142857,2017
2110,4337,Honda WR-V,Honda,WR-V,New Car (On-Road Price) : Rs.11.74-13.31 Lakh*,1174000.0,1331000.0,4,41632,distribuidora,Diesel,Manual,25.5,1498,98.6,5,745000,29800,10408.0,2020
2111,4338,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.20.73-30.10 Lakh*,2073000.0,3010000.0,5,90000,particular,Diesel,Automatic,11.36,2755,171.5,7,1775000,71000,18000.0,2019
2112,4339,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.38-13.24 Lakh*,838000.0,1324000.0,5,17749,distribuidora,Petrol,Manual,18.6,1197,81.83,5,549000,21960,3549.8,2019
2113,4340,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.80-10.44 Lakh*,680000.0,1044000.0,3,18000,distribuidora,Petrol,Manual,21.4,1197,83.1,5,750000,30000,6000.0,2021
2114,4342,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.10.56-16.45 Lakh*,1056000.0,1645000.0,6,25000,particular,Petrol,Manual,17.43,1396,105.5,5,500000,20000,4166.666666666667,2018
2115,4343,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.6.96-11.44 Lakh*,696000.0,1144000.0,6,54985,distribuidora,Petrol,Manual,16.2,1199,74,5,480000,19200,9164.166666666666,2018
2116,4346,Datsun RediGO,Datsun,RediGO,New Car (On-Road Price) : Rs.3.21-5.41 Lakh*,321000.0,541000.0,3,16500,particular,Petrol,Manual,22.7,799,53.64,5,290000,11600,5500.0,2021
2117,4349,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.61-23.39 Lakh*,1661000.0,2339000.0,9,90000,particular,Diesel,Manual,15.1,2179,140,7,611000,24440,10000.0,2015
2118,4350,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.6.57-8.23 Lakh*,657000.0,823000.0,5,25000,particular,Petrol,Automatic,17.01,1499,110.4,5,600000,24000,5000.0,2019
2119,4351,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.51-7.33 Lakh*,551000.0,733000.0,7,84000,distribuidora,Petrol,Manual,20.51,998,67.04,5,350000,14000,12000.0,2017
2120,4353,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.06-7.42 Lakh*,706000.0,742000.0,7,38000,particular,Petrol,Manual,18.9,1197,82,5,430000,17200,5428.571428571428,2017
2121,4355,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,New Car (On-Road Price) : Rs.1.69Cr-1.81 Cr*,16900000.0,18100000.0,4,6500,distribuidora,Diesel,Automatic,13.5,2987,254.79,5,8150000,326000,1625.0,2020
2122,4356,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.10.56-16.45 Lakh*,1056000.0,1645000.0,8,48000,distribuidora,Petrol,Automatic,17.01,1591,121.4,5,490000,19600,6000.0,2016
2123,4358,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.00-6.54 Lakh*,400000.0,654000.0,3,9800,distribuidora,Petrol,Automatic,24.04,999,67,5,415000,16600,3266.6666666666665,2021
2124,4360,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.06-7.42 Lakh*,706000.0,742000.0,6,88500,distribuidora,Petrol,Manual,18.9,1197,82,5,445000,17800,14750.0,2018
2125,4361,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.61-16.31 Lakh*,1061000.0,1631000.0,8,58212,distribuidora,Petrol,Manual,15.04,1598,103.6,5,400000,16000,7276.5,2016
2126,4363,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.06-7.42 Lakh*,706000.0,742000.0,11,84000,distribuidora,Petrol,Automatic,19.2,1197,80,5,270000,10800,7636.363636363636,2013
2127,4368,BMW 3,BMW,3,New Car (On-Road Price) : Rs.51.47-59.46 Lakh*,5147000.0,5946000.0,7,50000,distribuidora,Diesel,Automatic,18.88,1995,184,5,1700000,68000,7142.857142857143,2017
2128,4370,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.10.56-16.45 Lakh*,1056000.0,1645000.0,2,14200,distribuidora,Petrol,Manual,17,1591,121.3,5,975000,39000,7100.0,2022
2129,4379,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,1290000.0,1699000.0,2,2600,distribuidora,Petrol,Automatic,17.4,1497,117.6,5,1400000,56000,1300.0,2022
2130,4381,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.10.56-16.45 Lakh*,1056000.0,1645000.0,9,58000,distribuidora,Petrol,Manual,17.01,1591,121.3,5,399000,15960,6444.444444444444,2015
2131,4384,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.40-7.20 Lakh*,540000.0,720000.0,9,50000,particular,Petrol,Manual,18.9,998,67.1,5,250000,10000,5555.555555555556,2015
2132,4385,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.51-9.43 Lakh*,651000.0,943000.0,2,14500,distribuidora,Petrol,Automatic,22,1197,81.8,5,720000,28800,7250.0,2022
2133,4387,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.38-13.24 Lakh*,838000.0,1324000.0,8,37000,distribuidora,Petrol,Manual,18.5,1197,82.9,5,395000,15800,4625.0,2016
2134,4388,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.40-7.19 Lakh*,540000.0,719000.0,7,40000,particular,Petrol,Manual,20.51,998,67.04,5,400000,16000,5714.285714285715,2017
2135,4391,BMW 3,BMW,3,New Car (On-Road Price) : Rs.52.17-60.86 Lakh*,5217000.0,6086000.0,12,114000,distribuidora,Petrol,Automatic,12.05,1995,154,5,650000,26000,9500.0,2012
2136,4393,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.90-11.45 Lakh*,890000.0,1145000.0,3,31909,distribuidora,Petrol,Manual,18.7,1199,88.7,5,615000,24600,10636.333333333334,2021
2137,4398,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,12,70000,distribuidora,Diesel,Manual,16.8,1493,110,5,255000,10200,5833.333333333333,2012
2138,4404,BMW 6,BMW,6,New Car (On-Road Price) : Rs.82.09-94.80 Lakh*,8209000.0,9480000.0,1,5945,distribuidora,Diesel,Automatic,17.09,1995,188,4,5750000,230000,5945.0,2023
2139,4411,BMW 5,BMW,5,New Car (On-Road Price) : Rs.76.04-85.24 Lakh*,7604000.0,8524000.0,6,67000,distribuidora,Diesel,Automatic,14.69,2993,258,5,2650000,106000,11166.666666666666,2018
2140,4412,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.51-7.33 Lakh*,551000.0,733000.0,5,39000,particular,Petrol,Manual,20.51,998,67.04,5,420000,16800,7800.0,2019
2141,4415,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.5.57-8.74 Lakh*,557000.0,874000.0,4,40000,particular,Petrol,Manual,19.44,1198,67,7,430000,17200,10000.0,2020
2142,4416,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.24-13.71 Lakh*,1024000.0,1371000.0,7,86000,distribuidora,Diesel,Manual,22.7,1498,89.84,5,550000,22000,12285.714285714286,2017
2143,4417,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,10,32000,distribuidora,Petrol,Manual,18.6,1197,85.8,5,350000,14000,3200.0,2014
2144,4420,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.91-13.24 Lakh*,791000.0,1324000.0,8,14258,distribuidora,Petrol,Manual,18.6,1197,81.83,5,445000,17800,1782.25,2016
2145,4421,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.15-6.68 Lakh*,415000.0,668000.0,4,17000,distribuidora,Petrol,Automatic,24.04,999,67,5,385000,15400,4250.0,2020
2146,4424,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.4.61-7.38 Lakh*,461000.0,738000.0,4,40000,particular,Petrol,Manual,20.63,1198,67.06,5,335000,13400,10000.0,2020
2147,4425,BMW 7,BMW,7,New Car (On-Road Price) : Rs.1.67 Cr*,16700000.0,16700000.0,4,26000,distribuidora,Diesel,Automatic,17.66,2993,261.49,4,6600000,264000,6500.0,2020
2148,4426,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,3,20000,particular,Petrol,Manual,22,1197,81.8,5,587000,23480,6666.666666666667,2021
2149,4427,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.25-6.60 Lakh*,525000.0,660000.0,6,80000,particular,Petrol,Manual,23.1,998,67.04,5,450000,18000,13333.333333333334,2018
2150,4429,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.00-6.54 Lakh*,400000.0,654000.0,2,10695,distribuidora,Petrol,Manual,23.01,999,67,5,395000,15800,5347.5,2022
2151,4438,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.92-10.31 Lakh*,692000.0,1031000.0,8,154000,particular,Petrol,Manual,19.1,1197,85.8,5,420000,16800,19250.0,2016
2152,4441,Maruti Eeco,Maruti,Eeco,New Car (On-Road Price) : Rs.5.84 Lakh*,584000.0,584000.0,7,53000,particular,CNG,Manual,21.94,1196,63,5,395000,15800,7571.428571428572,2017
2153,4443,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.48-15.98 Lakh*,1048000.0,1598000.0,11,80000,particular,Petrol,Automatic,14.8,1598,105,5,350000,14000,7272.727272727273,2013
2154,4446,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.8.99-10.55 Lakh*,899000.0,1055000.0,7,80000,particular,Diesel,Manual,15.96,2523,62.1,7,480000,19200,11428.57142857143,2017
2155,4447,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,1285000.0,1811000.0,3,35522,distribuidora,Diesel,Manual,22,1582,126.2,5,885000,35400,11840.666666666666,2021
2156,4448,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.88-17.63 Lakh*,1488000.0,1763000.0,7,65000,distribuidora,Diesel,Manual,26,1498,98.6,5,745000,29800,9285.714285714286,2017
2157,4449,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.40-7.20 Lakh*,540000.0,720000.0,4,24000,distribuidora,Petrol,Manual,20.51,998,67.04,5,450000,18000,6000.0,2020
2158,4450,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.62-17.79 Lakh*,1262000.0,1779000.0,4,46000,distribuidora,Diesel,Manual,24.8,1396,88.7,5,765000,30600,11500.0,2020
2159,4452,Skoda Superb,Skoda,Superb,New Car (On-Road Price) : Rs.36.70-39.68 Lakh*,3670000.0,3968000.0,11,55000,particular,Petrol,Automatic,13.7,1798,157.75,5,345000,13800,5000.0,2013
